Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
12570,explore,0.7886411380003642,6,0.0,0,0,0.0,0,350,78,100.538461538,2021.01775148,0
12652,explore,0.787001302000367,6,0.0,0,0,0.0,0,350,81,99.1428571429,1901.97959184,0
12730,explore,0.7854414580003697,1,0.0,0,0,0.0,0,350,77,97.6666666667,1805.68888889,0
12853,explore,0.7829817040003739,0,0.0,0,0,1.0,0,350,122,99.1875,1727.52734375,0
12934,explore,0.7813618660003767,0,0.0,0,0,0.0,0,350,80,98.0588235294,1646.29065744,0
13012,explore,0.7798020220003794,4,0.0,0,0,1.0,0,350,77,96.8888888889,1578.09876543,0
13113,explore,0.7777822240003829,3,0.0,0,0,1.0,0,350,100,97.0526315789,1495.52354571,0
13260,explore,0.774842518000388,0,0.0,0,0,0.0,0,350,146,99.5,1534.55,0
13360,explore,0.7728427180003914,6,0.0,0,0,1.0,0,350,99,99.4761904762,1461.48752834,0
13441,explore,0.7712228800003942,6,0.0,0,0,0.0,0,350,80,98.5909090909,1411.51446281,"[0.049290631, 0.006594413, 0.0011093749, 0.019249104, 5.3892978e-05, 0.0038390877, 0.0042206086, 0.0062224772, 0.008001674]"
13767,explore,0.7647035320004054,5,0.0,0,0,0.0,0,350,325,108.434782609,3481.98487713,0
13857,explore,0.7629037120004085,5,0.0,0,0,0.0,0,350,89,107.625,3351.984375,0
13912,explore,0.7618038220004104,5,0.0,0,0,0.0,0,350,54,105.48,3328.3296,0
14068,explore,0.7586841340004158,7,0.0,0,0,0.0,0,350,155,107.384615385,3291.00591716,0
14185,explore,0.7563443680004198,3,0.0,0,0,0.0,0,350,116,107.703703704,3171.76406036,0
14255,explore,0.7549445080004222,4,0.0,0,0,0.0,0,350,69,106.321428571,3110.0752551,0
14315,explore,0.7537446280004243,7,0.0,0,0,1.0,0,350,59,104.689655172,3077.38644471,0
14438,explore,0.7512848740004285,0,0.0,0,0,0.0,0,350,122,105.266666667,2984.46222222,0
14516,explore,0.7497250300004312,6,0.0,0,0,0.0,0,350,77,104.35483871,2913.13215401,"[0.050291594, 0.0097503867, 0.010620122, 0.0065217917, 0.0071365498, 0.0054121856, 0.0041505489, 0.0013250117, 0.0053750002]"
14581,explore,0.7484251600004335,7,0.0,0,0,0.0,0,350,64,103.09375,2871.39746094,"[0.07045041, 0.019182676, 0.033334568, 0.004366104, 5.2083337e-06, 0.0047760992, 0.004421128, 0.0043646297, 0.0]"
14638,explore,0.7472852740004354,1,0.0,0,0,0.0,0,350,56,101.666666667,2849.55555556,0
14781,explore,0.7444255600004404,1,0.0,0,0,0.0,0,350,142,102.852941176,2812.18425606,"[0.057804227, 0.0090680411, 0.000546875, 0.00052605785, 0.013109375, 0.013449067, 0.0045104171, 0.0032084633, 0.013385933]"
14902,explore,0.7420058020004445,3,0.0,0,0,1.0,0,350,120,103.342857143,2739.99673469,0
14995,explore,0.7401459880004477,0,0.0,0,0,1.0,0,350,92,103.027777778,2667.36033951,0
15070,explore,0.7386461380004503,2,0.0,0,0,0.0,0,350,74,102.243243243,2617.42731921,0
15176,explore,0.736526350000454,1,0.0,0,0,0.0,0,350,105,102.315789474,2548.74238227,"[0.063347958, 2.6041669e-05, 0.013820499, 0.0034762127, 0.034410752, 0.00087860221, 0.0059760306, 0.0047598188, 0.0]"
15299,explore,0.7340665960004582,2,0.0,0,0,0.0,0,350,122,102.820512821,2493.07034845,0
15363,explore,0.7327867240004604,6,0.0,0,0,1.0,0,350,63,101.825,2469.394375,0
15435,explore,0.7313468680004629,1,0.0,0,0,0.0,0,350,71,101.073170732,2431.77513385,0
15569,explore,0.7286671360004675,7,0.0,0,0,0.0,0,350,133,101.833333333,2397.56746032,0
15638,explore,0.7272872740004699,3,0.0,0,0,0.0,0,350,68,101.046511628,2367.81179016,0
15789,explore,0.7242675760004751,6,0.0,0,0,0.0,0,350,150,102.159090909,2367.22469008,0
15887,explore,0.7223077720004785,0,0.0,0,0,0.0,0,350,97,102.044444444,2315.19802469,0
16023,explore,0.7195880440004832,0,0.0,0,0,0.0,0,350,135,102.760869565,2287.96455577,0
16151,explore,0.7170283000004876,2,0.0,0,0,1.0,0,350,127,103.276595745,2251.51923947,"[0.080342323, 0.016614603, 0.0072977217, 0.02733336, 0.002078125, 0.0017658849, 0.0067486078, 0.0063627521, 0.012141267]"
16255,explore,0.7149485080004911,0,0.0,0,0,1.0,0,350,103,103.270833333,2204.61414931,0
16326,explore,0.7135286500004936,0,0.0,0,0,0.0,0,350,70,102.591836735,2181.7517701,"[0.038053975, 0.0073443875, 0.0078281332, 0.0019540261, 0.0084870737, 0.011974979, 7.8229714e-05, 0.00025000001, 0.00013714455]"
16459,explore,0.7108689160004982,1,0.0,0,0,2.0,0,350,132,103.18,2155.0676,0
16546,explore,0.7091290900005012,0,0.0,0,0,0.0,0,350,86,86.0,0.0,"[0.047457628, 0.014839245, 0.0021560858, 0.01240664, 0.0034689736, 8.333334e-05, 5.2083335e-05, 0.002074427, 0.012376837]"
16645,explore,0.7071492880005046,4,0.0,0,0,0.0,0,350,98,92.0,36.0,0
16723,explore,0.7055894440005073,2,0.0,0,0,0.0,0,350,77,87.0,74.0,0
