Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
18002,explore,0.6800120020005513,1,-96.0,3,0,0,0,524,143,157.5,9585.80555556,0
18114,explore,0.6777722260005552,2,-96.0,2,0,0,0,524,111,156.243243243,9383.58948137,0
18306,explore,0.6739326100005618,2,-96.0,5,0,0,0,524,191,157.157894737,9167.6066482,"[0.063830435, 0.023382943, 0.011273213, 0.029174276]"
18450,explore,0.6710528980005668,0,-96.0,4,0,0,0,524,143,156.794871795,8937.54766601,0
18594,explore,0.6681731860005717,0,-96.0,3,0,0,0,524,143,156.45,8718.7475,0
18714,explore,0.6657734260005759,2,-96.0,2,0,0,0,524,119,155.536585366,8539.46817371,0
18810,explore,0.6638536180005792,0,-96.0,1,0,0,0,524,95,154.095238095,8421.32426304,0
18978,explore,0.660493954000585,1,-96.0,4,0,0,0,524,167,154.395348837,8229.26230395,0
19122,explore,0.6576142420005899,0,-96.0,3,0,0,0,524,143,154.136363636,8045.1177686,0
19314,explore,0.6537746260005965,0,-96.0,5,0,0,0,524,191,154.955555556,7895.86469136,0
19434,explore,0.6513748660006007,2,-96.0,3,0,0,0,524,119,154.173913043,7751.70888469,0
19554,explore,0.6489751060006048,0,-96.0,2,0,0,0,524,119,153.425531915,7612.54232684,0
19698,explore,0.6460953940006098,1,-96.0,3,0,0,0,524,143,153.208333333,7456.16493056,0
19842,explore,0.6432156820006147,1,-96.0,3,0,0,0,524,143,153.0,7306.08163265,0
20367,explore,0.6327167320006328,1,4.0,22,0,0,0,524,524,160.42,9857.7236,0
20487,explore,0.630316972000637,0,-96.0,2,0,0,0,524,119,119.0,0.0,0
20679,explore,0.6264773560006436,0,-96.0,5,0,0,0,524,191,155.0,1296.0,0
20791,explore,0.6242375800006474,2,-96.0,2,0,0,0,524,111,140.333333333,1294.22222222,"[0.059676982, 0.015350717, 0.027710989, 0.016615273]"
21279,explore,0.6144785560006643,2,-96.0,20,0,0,0,524,487,227.0,23504.0,0
21511,explore,0.6098390200006722,2,-96.0,6,0,0,0,524,231,227.8,18805.76,"[0.064113744, 0.020548409, 0.028078504, 0.015486829]"
21967,explore,0.600719932000688,2,-96.0,18,0,0,0,524,455,265.666666667,22840.8888889,0
22119,explore,0.5976802360006932,2,-96.0,4,0,0,0,524,151,249.285714286,21187.9183673,0
22567,explore,0.5887211320007086,0,-96.0,15,0,0,0,524,447,274.0,22815.0,0
22663,explore,0.5868013240007119,2,-96.0,1,0,0,0,524,95,254.111111111,23444.5432099,0
22831,explore,0.5834416600007177,0,-96.0,4,0,0,0,524,167,245.4,21783.04,"[0.055261292, 0.014495092, 0.018766096, 0.022000104]"
23159,explore,0.576882316000729,0,-96.0,10,0,0,0,524,327,252.818181818,20353.0578512,0
23327,explore,0.5735226520007348,1,-96.0,4,0,0,0,524,167,245.666666667,19219.5555556,0
23487,explore,0.5703229720007403,1,-96.0,4,0,0,0,524,159,239.0,18274.4615385,0
23655,explore,0.5669633080007461,2,-96.0,4,0,0,0,524,167,233.857142857,17312.9795918,0
23775,explore,0.5645635480007503,2,-96.0,2,0,0,0,524,119,226.2,16979.6266667,0
23919,explore,0.5616838360007552,0,-96.0,3,0,0,0,524,143,221.0,16324.0,0
24444,explore,0.5511848860007733,2,4.0,23,0,0,0,524,524,238.823529412,20446.615917,0
24812,explore,0.543825622000786,2,-96.0,12,0,0,0,524,367,245.944444444,20172.7191358,0
25004,explore,0.5399860060007926,1,-96.0,5,0,0,0,524,191,243.052631579,19261.5235457,0
25529,explore,0.5294870560008107,0,4.0,25,0,0,0,524,524,257.1,22047.69,0
25673,explore,0.5266073440008157,2,-96.0,3,0,0,0,524,143,251.666666667,21588.2222222,0
26198,explore,0.5161083940008337,0,4.0,21,0,0,0,524,524,264.045454545,23824.8615702,0
26494,explore,0.510188986000844,1,-96.0,9,0,0,0,524,295,265.391304348,22828.8468809,0
26654,explore,0.5069893060008495,0,-96.0,4,0,0,0,524,159,260.958333333,22329.6232639,0
26854,explore,0.5029897060008564,1,-96.0,6,0,0,0,524,199,258.48,21583.8496,0
27326,explore,0.4935506500008547,1,-96.0,18,0,0,0,524,471,266.653846154,22423.9955621,"[0.05039914, 0.025792174, 0.01331006, 0.011296906]"
27534,explore,0.4893910660008503,1,-96.0,6,0,0,0,524,207,264.444444444,21720.3950617,0
27902,explore,0.48203180200084256,1,-96.0,15,0,0,0,524,367,268.107142857,21306.8813776,0
28150,explore,0.47707229800083734,1,-96.0,7,0,0,0,524,247,267.379310345,20586.9940547,0
28390,explore,0.4722727780008323,0,-96.0,8,0,0,0,524,239,266.433333333,19926.7122222,0
28510,explore,0.46987301800082976,2,-96.0,2,0,0,0,524,119,261.677419355,19962.4765869,0
28710,explore,0.46587341800082555,0,-96.0,6,0,0,0,524,199,259.71875,19457.5771484,0
28846,explore,0.4631536900008227,0,-96.0,3,0,0,0,524,135,255.939393939,19325.0266299,"[0.079366125, 0.028073259, 0.017454604, 0.033838265]"
28990,explore,0.46027397800081965,0,-96.0,3,0,0,0,524,143,252.617647059,19120.7655709,0
29134,explore,0.4573942660008166,0,-96.0,3,0,0,0,524,143,249.485714286,18907.9640816,0
29302,explore,0.4540346020008131,2,-96.0,4,0,0,0,524,167,247.194444444,18566.4899691,0
29510,explore,0.4498750180008087,2,-96.0,6,0,0,0,524,207,246.108108108,18107.1775018,0
29686,explore,0.446355370000805,0,-96.0,5,0,0,0,524,175,244.236842105,17760.2333795,"[0.051803663, 0.016633058, 0.015327093, 0.019843511]"
29806,explore,0.44395561000080247,2,-96.0,2,0,0,0,524,119,241.025641026,17696.6916502,"[0.060211472, 0.014596013, 0.017192055, 0.028423406]"
30331,explore,0.4334566600007914,0,4.0,24,0,0,0,524,524,248.1,19206.09,"[0.063992925, 0.017547498, 0.025965653, 0.020479774]"
30531,explore,0.4294570600007872,0,-96.0,5,0,0,0,524,199,246.902439024,18795.0148721,"[0.048792962, 0.019983273, 0.010475284, 0.018334404]"
30699,explore,0.42609739600078367,2,-96.0,4,0,0,0,524,167,245.0,18495.9047619,0
31224,explore,0.4155984460007726,0,4.0,23,0,0,0,524,524,251.488372093,19833.9242834,0
31376,explore,0.4125587500007694,0,-96.0,4,0,0,0,524,151,249.204545455,19607.4354339,"[0.060681552, 0.016146528, 0.019559199, 0.024975823]"
31496,explore,0.4101589900007669,0,-96.0,2,0,0,0,524,119,246.311111111,19540.0809877,"[0.069424093, 0.041694187, 0.012735667, 0.014994239]"
31872,explore,0.40263974200075897,1,-96.0,15,0,0,0,524,375,249.108695652,19467.4881853,0
31968,explore,0.40071993400075695,0,-96.0,1,0,0,0,524,95,245.829787234,19547.843368,0
32064,explore,0.39880012600075493,2,-96.0,1,0,0,0,524,95,242.6875,19604.6731771,0
32296,explore,0.39416059000075004,1,-96.0,7,0,0,0,524,231,242.448979592,19207.3086214,"[0.047954097, 0.015672538, 0.0084050819, 0.023876477]"
32472,explore,0.39064094200074634,0,-96.0,5,0,0,0,524,175,241.1,18912.33,0
32688,explore,0.3863213740007418,1,-96.0,6,0,0,0,524,215,215.0,0.0,0
32800,explore,0.38408159800073943,2,-96.0,2,0,0,0,524,111,163.0,2704.0,0
32920,explore,0.3816818380007369,2,-96.0,2,0,0,0,524,119,148.333333333,2232.88888889,0
33064,explore,0.3788021260007339,0,-96.0,3,0,0,0,524,143,147.0,1680.0,0
33264,explore,0.37480252600072966,0,-96.0,6,0,0,0,524,199,157.4,1776.64,0
33384,explore,0.37240276600072714,2,-96.0,2,0,0,0,524,119,151.0,1685.33333333,0
33480,explore,0.3704829580007251,0,-96.0,1,0,0,0,524,95,143.0,1828.57142857,0
34005,explore,0.35998400800071406,1,4.0,22,0,0,0,524,524,190.625,17476.984375,0
34381,explore,0.35246476000070615,2,-96.0,13,0,0,0,524,375,211.111111111,18892.5432099,"[0.061037183, 0.028438766, 0.0060182903, 0.026580125]"
34906,explore,0.3419658100006951,0,4.0,27,0,0,0,524,524,242.4,25814.24,"[0.065689676, 0.041673183, 0.0065093152, 0.017507177]"
35431,explore,0.33146686000068404,1,4.0,29,0,0,0,524,524,268.0,30021.0909091,"[0.043279544, 0.027893947, 0.0065883924, 0.0087972041]"
35751,explore,0.3250675000006773,2,-96.0,12,0,0,0,524,319,272.25,27718.0208333,"[0.055942982, 0.029300323, 0.016347555, 0.010295106]"
36276,explore,0.31456855000066625,1,4.0,23,0,0,0,524,524,291.615384615,30086.0828402,"[0.054355074, 0.020596506, 0.016145881, 0.017612685]"
36556,explore,0.30896911000066035,0,-96.0,9,0,0,0,524,279,290.714285714,27947.6326531,"[0.056715891, 0.0357721, 0.0098801898, 0.011063603]"
36676,explore,0.3065693500006578,1,-96.0,2,0,0,0,524,119,279.266666667,27919.1288889,"[0.066184126, 0.021652346, 0.015260257, 0.029271521]"
36844,explore,0.3032096860006543,2,-96.0,4,0,0,0,524,167,272.25,26912.6875,0
37369,explore,0.29271073600064323,1,4.0,27,0,0,0,524,524,287.058823529,28838.4083045,0
37609,explore,0.2879112160006382,2,-96.0,7,0,0,0,524,239,284.388888889,27357.4598765,0
37753,explore,0.28503150400063515,0,-96.0,3,0,0,0,524,143,276.947368421,26914.365651,0
38278,explore,0.2745325540006241,0,4.0,24,0,0,0,524,524,289.3,28467.81,0
38422,explore,0.27165284200062106,0,-96.0,3,0,0,0,524,143,282.333333333,28082.8888889,0
38947,explore,0.26115389200061,0,4.0,24,0,0,0,524,524,293.318181818,29340.3987603,0
39472,explore,0.25065494200059896,2,4.0,27,0,0,0,524,524,303.347826087,30277.7920605,0
39997,explore,0.2401559920006016,0,4.0,25,0,0,0,524,524,312.541666667,30960.3315972,0
40522,explore,0.2296570420006051,1,4.0,26,0,0,0,524,524,321.0,31438.96,0
40714,explore,0.2258174260006064,1,-96.0,7,0,0,0,524,191,316.0,30854.7692308,0
40826,explore,0.22357765000060714,2,-96.0,2,0,0,0,524,111,308.407407407,31210.8340192,"[0.040650338, 0.016545834, 0.0089388415, 0.015165664]"
41058,explore,0.2189381140006087,1,-96.0,8,0,0,0,524,231,305.642857143,30302.5153061,0
41154,explore,0.21701830600060934,1,-96.0,1,0,0,0,524,95,298.379310345,30734.8561237,0
41679,explore,0.20651935600061286,1,4.0,27,0,0,0,524,524,305.9,31350.6233333,0
41775,explore,0.2045995480006135,0,-96.0,1,0,0,0,524,95,299.096774194,31727.8293444,0
